BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER
1134758,23562.0,9152.0,14436
1225574,23562.0,9152.0,14436
1275968,23562.0,9152.0,14436
1270021,23562.0,9152.0,14436
1272629,23562.0,9152.0,14436
1262405,640.0,19899.0,14452
1248302,85730.0,19899.0,14452
1198875,19891.0,19899.0,14452
1257683,640.0,19899.0,14452
1229408,640.0,19899.0,14452
1229638,19891.0,19899.0,14452
1229639,640.0,19899.0,14452
1198317,19891.0,19899.0,14452
1209030,10551.0,10640.0,14464
1169921,10609.0,10640.0,14464
1133029,266877.0,1267.0,14468
1265537,268159.0,1267.0,14468
1285272,266878.0,1267.0,14468
1288132,283840.0,1267.0,14468
1125805,1238.0,1267.0,14468
1125807,1238.0,1267.0,14468
1125302,266879.0,1267.0,14468
1123894,12877.0,1267.0,14468
1209146,1299.0,1267.0,14468
1246110,266879.0,1267.0,14468
1205555,20013.0,1267.0,14468
1125350,1238.0,1267.0,14468
1124577,1238.0,1267.0,14468
1131241,1238.0,1267.0,14468
1132695,375944.0,1267.0,14468
1274231,12750.0,1267.0,14468
1125246,266879.0,1267.0,14468
1274234,218877.0,1267.0,14468
1286296,268165.0,1267.0,14468
1274233,12784.0,1267.0,14468
1059656,1238.0,1267.0,14468
1059659,150076.0,18264.0,14470
1298707,150075.0,18264.0,14470
1298709,150075.0,18264.0,14470
1279337,150075.0,18264.0,14470
1306641,18228.0,18264.0,14470
1186144,19630.0,19635.0,14473
1186145,19636.0,19635.0,14473
1136983,19425.0,27355.0,14475
1186973,19439.0,27355.0,14475
1185698,19425.0,27355.0,14475
1185667,19425.0,27355.0,14475
1185701,19425.0,27355.0,14475
1136362,376636.0,165.0,14493
1302919,134.0,165.0,14493
1134532,7253.0,165.0,14493
1074998,133.0,165.0,14493
1133455,7253.0,165.0,14493
1300288,178.0,165.0,14493
1304758,134.0,165.0,14493
1304760,178.0,165.0,14493
1301281,133.0,165.0,14493
1301279,7253.0,165.0,14493
1059683,175.0,165.0,14493
1272369,133.0,165.0,14493
1297527,234877.0,343628.0,14503
1285905,220795.0,343628.0,14503
1088120,16033.0,16015.0,14510
1091862,17524.0,17540.0,14517
1155450,18933.0,18959.0,14529
1068469,22056.0,5837.0,14561
1068471,22056.0,5837.0,14561
1068472,22056.0,5837.0,14561
1069211,5866.0,5858.0,14562
1069214,5866.0,5858.0,14562
1069145,5853.0,5860.0,14573
1308018,8274.0,8236.0,14576
1059849,94047.0,3371.0,14578
1082248,15973.0,15944.0,14628
1082251,15973.0,15944.0,14628
1089959,15973.0,15944.0,14628
1082271,15973.0,15944.0,14628
1083674,26240.0,26239.0,14632
1088125,26194.0,15838.0,14636
1088132,26194.0,15838.0,14636
1088133,26194.0,15838.0,14636
1088134,26194.0,15838.0,14636
1088135,26194.0,15838.0,14636
1083216,33247.0,15790.0,14638
1080732,26366.0,16193.0,14649
1080735,26366.0,16193.0,14649
1089024,26366.0,16193.0,14649
1060084,15479.0,15470.0,14654
1090732,15479.0,15470.0,14654
1090193,15595.0,15578.0,14656
1084677,16032.0,16022.0,14659
1232062,16032.0,16022.0,14659
1060095,16032.0,16022.0,14659
1131264,16032.0,16022.0,14659
1079334,16151.0,16123.0,14662
1083057,15803.0,26199.0,14673
1083058,15803.0,26199.0,14673
1087843,15803.0,26199.0,14673
1060143,15850.0,26223.0,14674
1089940,15850.0,26223.0,14674
1060145,15850.0,26223.0,14674
1082115,26192.0,26198.0,14682
1081247,26260.0,26253.0,14701
1089381,15541.0,15540.0,14724
1090420,26089.0,26087.0,14734
1060272,15478.0,15477.0,14735
1090470,15478.0,15477.0,14735
1082220,15478.0,26089.0,14736
1082221,15478.0,26089.0,14736
1060319,15495.0,26089.0,14736
1090471,15478.0,26089.0,14736
1060346,15670.0,15684.0,14753
1083584,15670.0,15684.0,14753
1089177,15670.0,15684.0,14753
1129047,15670.0,15684.0,14753
1090541,15670.0,15684.0,14753
1082395,33247.0,33246.0,14769
1060513,11881.0,12038.0,14818
1269039,12119.0,12038.0,14818
1269040,12119.0,12038.0,14818
1269042,12119.0,12038.0,14818
1061321,370342.0,370341.0,14825
1063164,343680.0,375307.0,14884
1060743,267521.0,267520.0,14890
1061343,370342.0,375087.0,14893
1061344,370343.0,375087.0,14893
1061348,370343.0,375087.0,14893
