transf_id,badge
12801,1055343
271044,1055677
26166,1055678
,1055679
123505,1055680
5916,1055681
22667,1055682
7692,1055683
7437,1055684
22687,1055685
3772,1055686
21463,1055687
281287,1055688
5662,1055689
243839,1055690
115503,1055691
101731,1055692
31363,1055693
21619,1055694
32607,1055696
9474,1055697
384816,1055698
344637,1055699
344636,1055700
22340,1055701
375499,1055702
155196,1055703
8589,1055704
9008,1055705
7277,1055706
1753,1055707
10290,1055708
9776,1055710
5295,1055711
8043,1055712
7982,1055713
22692,1055714
23891,1055941
10392,1055942
24362,1055943
24188,1055944
6326,1055945
10466,1055946
10314,1055947
22385,1055948
22143,1055949
6167,1055950
24226,1055951
24470,1055952
364588,1055953
339847,1055954
364589,1055955
364589,1055956
354850,1055957
354848,1055958
9300,1055959
354849,1055960
364588,1055961
268796,1055962
308475,1055963
364588,1055964
375311,1055965
309757,1055966
291199,1055967
343292,1055968
343232,1055969
314235,1055970
344923,1055971
344939,1055972
298875,1055973
339846,1055974
339846,1055975
339846,1055976
370358,1055977
370349,1055978
375309,1055979
375308,1055980
375309,1055981
376895,1055982
375313,1055983
375313,1055984
142399,1055985
153596,1055986
283200,1055987
153596,1055988
343555,1055989
343553,1055990
343556,1055991
343554,1055992
377742,1055993
309756,1055994
349773,1055995
343292,1055996
22131,1055997
365055,1055998
331520,1055999
344077,1056000
285128,1056001
153599,1056002
350254,1056003
364528,1056004
376512,1056005
370348,1056006
376516,1056007
344463,1056008
343556,1056009
343557,1056010
343556,1056011
343559,1056012
345365,1056013
343394,1056014
344464,1056015
339848,1056016
376865,1056017
278715,1056018
153602,1056019
375062,1056020
9216,1056021
9435,1056022
9260,1056023
23585,1056024
327675,1056025
322875,1056026
322878,1056027
309760,1056028
341123,1056029
343392,1056030
343393,1056031
343393,1056032
335359,1056033
335359,1056034
335359,1056035
335359,1056036
273929,1056037
285126,1056038
349900,1056039
298880,1056040
343393,1056041
343392,1056042
341122,1056043
343394,1056044
376494,1056045
7600,1056046
343560,1056047
370192,1056048
268796,1056049
270716,1056050
283196,1056051
283196,1056052
177605,1056053
343552,1056054
376519,1056055
343552,1056056
343551,1056057
375059,1056058
375059,1056059
375058,1056060
375062,1056061
278086,1056062
22612,1056063
278085,1056064
278084,1056065
167998,1056066
309133,1056067
8852,1056068
376929,1056069
278084,1056070
278083,1056071
7065,1056072
283196,1056073
143039,1056074
143036,1056075
143036,1056076
335355,1056077
10212,1056078
376864,1056079
278717,1056080
177601,1056081
272002,1056082
6549,1056083
6544,1056084
6737,1056085
376930,1056086
155836,1056087
134068,1056088
142400,1056089
376515,1056090
343552,1056091
375060,1056092
375060,1056093
343550,1056094
308475,1056095
343550,1056096
343550,1056097
283197,1056098
283197,1056099
283200,1056100
283200,1056101
343917,1056102
349774,1056103
364523,1056104
285124,1056105
178557,1056106
178557,1056107
178557,1056108
178557,1056109
178558,1056110
178558,1056111
179197,1056112
179197,1056113
179197,1056114
179198,1056115
179198,1056116
179198,1056117
179198,1056118
179198,1056119
178559,1056120
178559,1056121
178559,1056122
178559,1056123
178559,1056124
178559,1056125
178559,1056126
178560,1056127
178560,1056128
178560,1056129
178560,1056130
178560,1056131
178560,1056132
178559,1056133
178559,1056134
178559,1056135
173437,1056136
173437,1056137
173437,1056138
173437,1056139
173437,1056140
173437,1056141
173437,1056142
173437,1056143
173437,1056144
191998,1056145
191998,1056146
191998,1056147
191998,1056148
173435,1056149
173435,1056150
173435,1056151
173435,1056152
173435,1056153
173435,1056154
173437,1056155
178559,1056156
191999,1056157
191999,1056158
191999,1056159
191999,1056160
191999,1056161
192000,1056162
192000,1056163
192000,1056164
192000,1056165
191998,1056166
191999,1056167
191997,1056168
191997,1056169
266236,1056170
266236,1056171
266235,1056172
266235,1056173
265930,1056174
265930,1056175
266235,1056176
265929,1056177
265929,1056178
265929,1056179
282247,1056180
282247,1056181
282247,1056182
282246,1056183
282246,1056184
282246,1056185
282246,1056186
282245,1056187
282244,1056188
282244,1056189
90207,1056190
90207,1056191
90207,1056192
90207,1056193
319360,1056195
319359,1056197
22699,1056198
22699,1056199
319360,1056201
193915,1056202
193915,1056203
193916,1056204
193915,1056205
178881,1056206
193915,1056207
178881,1056208
178881,1056209
343310,1056210
343310,1056211
343310,1056212
91173,1056213
343315,1056214
343311,1056215
343311,1056217
34530,1056218
123501,1056219
123501,1056220
34530,1056221
123500,1056222
123499,1056223
123500,1056224
123500,1056225
343315,1056226
343315,1056227
343315,1056228
343314,1056229
178880,1056230
178880,1056231
178880,1056232
193916,1056233
178880,1056234
178881,1056235
194555,1056236
194555,1056237
194876,1056238
434687,1056239
194558,1056240
194876,1056241
194559,1056242
194559,1056243
194559,1056244
194559,1056245
194561,1056246
194560,1056247
194561,1056248
194560,1056249
178881,1056250
178881,1056251
178881,1056252
178881,1056253
123501,1056254
123501,1056255
123501,1056256
123501,1056257
91174,1056258
91173,1056259
91172,1056260
91173,1056261
193916,1056262
193916,1056263
193916,1056264
193916,1056265
194876,1056266
194555,1056267
194876,1056268
194876,1056269
194561,1056270
194559,1056271
194559,1056272
123499,1056274
123499,1056275
91174,1056276
123499,1056277
91172,1056278
91172,1056279
91172,1056280
91173,1056281
194561,1056282
194560,1056283
194561,1056284
194561,1056285
194875,1056286
194559,1056287
194875,1056288
194875,1056289
123500,1056290
123500,1056291
123500,1056292
193915,1056293
194555,1056294
194555,1056295
194555,1056296
194555,1056297
189440,1056298
189440,1056299
189440,1056300
189765,1056301
189765,1056302
189765,1056303
189765,1056304
189765,1056305
189765,1056306
189765,1056307
189765,1056308
189766,1056309
189766,1056310
189766,1056311
189766,1056312
189766,1056313
189766,1056314
189766,1056315
189766,1056316
390901,1056317
172493,1056318
434685,1056319
172493,1056320
172493,1056321
172493,1056322
172493,1056323
172493,1056324
172492,1056325
172492,1056326
172492,1056327
172492,1056328
194557,1056329
194557,1056330
343989,1056331
343989,1056332
343989,1056333
343988,1056334
2806,1056335
343988,1056336
343988,1056337
343988,1056338
343988,1056340
343988,1056341
343989,1056342
343989,1056343
343989,1056344
343990,1056345
343990,1056346
343990,1056347
343990,1056348
343995,1056349
343995,1056350
343995,1056351
343995,1056352
343995,1056353
343995,1056354
343995,1056355
343993,1056356
343993,1056357
2260,1056358
343992,1056359
343992,1056360
343992,1056361
194555,1056362
194555,1056363
194555,1056364
194555,1056365
194555,1056366
194556,1056367
194556,1056369
194557,1056370
73906,1056371
73906,1056372
73907,1056373
172498,1056374
172498,1056375
172498,1056376
73907,1056378
73907,1056379
73903,1056380
172498,1056381
172497,1056382
172497,1056383
175676,1056384
175676,1056385
175676,1056386
378348,1056387
175677,1056388
175677,1056389
175676,1056390
175676,1056391
175676,1056392
175676,1056393
201279,1056394
201279,1056395
201279,1056396
201279,1056397
189116,1056398
179199,1056399
537211,1056400
179199,1056401
201278,1056402
201277,1056403
201278,1056404
201278,1056405
26487,1056406
375965,1056407
179200,1056408
375966,1056409
179199,1056410
179200,1056411
179200,1056412
179199,1056413
179198,1056414
179197,1056415
179198,1056416
179197,1056417
179196,1056418
179196,1056419
179196,1056420
178558,1056421
179197,1056422
179196,1056423
179197,1056424
179196,1056425
201607,1056426
201607,1056427
201607,1056428
201607,1056429
201607,1056430
201608,1056431
201608,1056432
201608,1056433
390904,1056434
201277,1056435
201277,1056436
201277,1056437
179196,1056438
179196,1056439
179196,1056440
179196,1056441
179199,1056442
179199,1056443
179199,1056444
179199,1056445
179200,1056446
179199,1056447
179199,1056448
179199,1056449
179199,1056450
96286,1056451
99489,1056452
134709,1056453
99490,1056455
99490,1056456
99490,1056457
99489,1056458
99489,1056459
99489,1056460
99489,1056461
99497,1056462
99497,1056463
99489,1056464
99489,1056465
99489,1056466
477905,1056467
99490,1056468
99490,1056469
110064,1056470
110064,1056471
110064,1056472
110064,1056473
110065,1056474
110065,1056475
110065,1056476
110065,1056477
110065,1056478
110065,1056479
110065,1056480
110065,1056481
111021,1056482
110065,1056483
111020,1056484
111020,1056485
111021,1056486
111021,1056487
111020,1056488
111020,1056489
343902,1056491
343902,1056492
343902,1056493
375667,1056494
375667,1056495
375667,1056496
375667,1056497
343901,1056498
343901,1056499
343903,1056500
343901,1056501
342081,1056502
344030,1056503
344030,1056504
344030,1056505
375989,1056506
375989,1056507
3859,1056508
375990,1056509
375117,1056510
375117,1056511
375117,1056512
375117,1056513
343903,1056514
343904,1056515
343903,1056516
343904,1056517
344031,1056518
342081,1056519
344031,1056520
344031,1056521
343904,1056522
343904,1056523
343903,1056524
343904,1056525
342080,1056526
342080,1056527
344028,1056528
344028,1056529
342079,1056530
345364,1056531
344029,1056532
342079,1056533
344030,1056534
344030,1056535
344029,1056536
344030,1056537
343903,1056538
342080,1056539
343901,1056540
342080,1056541
344027,1056542
22790,1056543
344028,1056544
376000,1056545
73908,1056546
9416,1056547
370275,1056548
344530,1056549
344031,1056550
344031,1056551
40608,1056552
344029,1056553
375120,1056554
375119,1056555
375120,1056556
320957,1056557
378717,1056558
378717,1056559
378718,1056560
277757,1056561
375116,1056562
375670,1056563
375116,1056564
375670,1056565
344031,1056566
344031,1056567
344031,1056568
344031,1056569
375118,1056570
375118,1056571
375119,1056572
375118,1056573
376920,1056574
376940,1056575
375990,1056576
375989,1056577
343901,1056578
342079,1056579
342079,1056580
342079,1056581
376047,1056582
47327,1056583
7695,1056584
286402,1056585
201602,1056586
201602,1056587
201602,1056588
201602,1056589
201603,1056590
201602,1056591
201603,1056592
201602,1056593
201603,1056594
201603,1056595
201596,1056596
201603,1056597
201595,1056598
201595,1056599
201596,1056600
201595,1056601
201595,1056602
201595,1056603
201595,1056604
201595,1056605
201596,1056606
201596,1056607
201596,1056608
201595,1056609
201603,1056610
201599,1056611
201599,1056612
201599,1056613
132462,1056614
201598,1056615
201598,1056616
21562,1056617
201598,1056618
201598,1056619
201598,1056620
201598,1056621
150719,1056622
150719,1056623
192322,1056624
150720,1056625
150720,1056626
150720,1056627
150720,1056628
150720,1056629
473203,1056630
192321,1056631
192320,1056632
192320,1056633
150719,1056634
150719,1056635
132463,1056636
132463,1056637
192318,1056638
192323,1056639
192323,1056640
192323,1056641
192322,1056642
192322,1056643
192322,1056644
192322,1056645
192321,1056646
5543,1056647
192321,1056648
192319,1056649
192320,1056650
192320,1056651
192320,1056652
192320,1056653
192318,1056654
192317,1056655
192318,1056656
192318,1056657
192319,1056658
192319,1056659
192318,1056660
192318,1056661
192317,1056662
192317,1056663
192317,1056664
192318,1056665
192319,1056666
536226,1056667
192319,1056668
192319,1056669
192321,1056670
192321,1056671
192321,1056672
192321,1056673
124461,1056674
124462,1056675
124461,1056676
124461,1056677
344532,1056678
344532,1056680
344531,1056681
34530,1056682
13618,1056683
34525,1056684
375295,1056685
343312,1056686
343312,1056687
343313,1056688
343312,1056689
343314,1056690
343314,1056691
343314,1056692
343314,1056693
343316,1056694
343315,1056695
343316,1056696
343315,1056697
343316,1056698
343310,1056699
343316,1056700
343310,1056701
370412,1056702
370411,1056703
370412,1056704
370411,1056705
34530,1056706
375295,1056707
375295,1056708
34530,1056709
343311,1056710
343311,1056711
343311,1056712
343311,1056713
343316,1056714
343316,1056715
343316,1056716
343316,1056717
343311,1056718
343312,1056719
343312,1056720
343312,1056721
343313,1056722
343313,1056723
343313,1056724
17388,1056725
370411,1056726
370411,1056727
370411,1056728
370411,1056729
323841,1056730
323841,1056731
323840,1056732
323840,1056733
323841,1056734
282887,1056735
323838,1056736
282887,1056737
370412,1056738
370412,1056739
370412,1056740
370411,1056741
375298,1056742
375293,1056743
375293,1056744
375293,1056745
323840,1056746
323840,1056747
323840,1056748
323840,1056749
323841,1056750
323841,1056751
323841,1056752
370411,1056753
323839,1056754
323839,1056755
323839,1056756
323839,1056757
323838,1056758
323838,1056759
323839,1056760
323839,1056761
375294,1056762
375293,1056763
375294,1056764
375293,1056765
370411,1056766
370411,1056767
375298,1056768
370411,1056769
375298,1056770
375298,1056771
9449,1056773
375294,1056774
375294,1056775
375295,1056776
375294,1056777
99483,1056778
99483,1056779
99483,1056780
99483,1056781
91171,1056782
91171,1056783
91171,1056784
506666,1056785
90858,1056786
90855,1056787
90855,1056788
90855,1056789
90858,1056790
91171,1056791
91172,1056792
91171,1056793
91166,1056794
99483,1056795
91166,1056796
91166,1056797
91166,1056798
91168,1056799
91168,1056800
91168,1056801
99484,1056802
99485,1056803
99485,1056804
99497,1056805
90855,1056806
90855,1056807
90855,1056808
90855,1056809
99484,1056810
99484,1056812
99483,1056813
90855,1056814
90855,1056815
90855,1056816
90855,1056817
181765,1056818
181764,1056819
181764,1056820
181764,1056821
192325,1056822
181764,1056823
192325,1056824
21303,1056825
181764,1056826
181764,1056827
181764,1056828
181764,1056829
449046,1056830
192327,1056831
192327,1056832
192327,1056833
192327,1056834
192325,1056835
192327,1056836
192327,1056837
181764,1056838
189762,1056839
189762,1056840
181764,1056841
192325,1056842
192325,1056843
192324,1056844
181765,1056845
181765,1056846
181765,1056847
181764,1056848
181765,1056849
192324,1056850
192324,1056851
192324,1056852
192324,1056853
192326,1056854
192326,1056855
192326,1056856
192326,1056857
181765,1056858
4882,1056859
181765,1056860
181765,1056861
192324,1056862
192327,1056863
192324,1056864
192322,1056865
91163,1056866
91163,1056867
90857,1056868
90857,1056869
181765,1056870
192327,1056871
192327,1056872
192327,1056873
111021,1056874
111021,1056875
111021,1056876
111021,1056877
111019,1056878
111020,1056879
111019,1056880
111020,1056881
111019,1056882
111019,1056883
111019,1056884
4242,1056885
99497,1056886
111019,1056887
111020,1056888
111019,1056889
99490,1056890
99490,1056891
99493,1056892
99493,1056893
99494,1056894
280322,1056895
280322,1056896
99494,1056897
99493,1056898
99494,1056899
99494,1056900
99493,1056901
280323,1056902
280323,1056903
280323,1056904
280323,1056905
192316,1056906
192316,1056907
192316,1056908
192316,1056909
192316,1056910
192316,1056911
473025,1056912
192316,1056913
192316,1056914
192316,1056915
192328,1056916
192328,1056917
183040,1056918
22560,1056919
183040,1056920
183040,1056921
192328,1056922
390905,1056923
183040,1056924
183040,1056925
192328,1056926
192328,1056927
192328,1056928
192328,1056929
183040,1056930
183039,1056931
183039,1056932
183040,1056933
183039,1056934
183039,1056935
183039,1056936
183039,1056937
183039,1056938
181766,1056939
181766,1056940
183039,1056941
181766,1056942
181766,1056943
181766,1056944
181766,1056945
181766,1056946
181766,1056947
181766,1056948
181766,1056949
192328,1056950
280322,1056951
192316,1056952
280322,1056953
276505,1056954
276505,1056955
276505,1056956
276505,1056957
280325,1056958
280325,1056959
280324,1056960
280325,1056961
280324,1056962
280324,1056963
280324,1056964
280324,1056965
276505,1056966
276505,1056967
276505,1056968
276505,1056969
319359,1056970
319359,1056971
319360,1056972
343991,1056973
319358,1056974
319358,1056975
319359,1056976
319359,1056977
319358,1056978
319358,1056980
319358,1056981
319359,1056982
319359,1056983
319359,1056984
319358,1056985
319355,1056986
302723,1056987
302723,1056988
302722,1056989
319355,1056990
319355,1056991
319355,1056992
319355,1056993
319357,1056994
319357,1056995
319357,1056996
319355,1056997
343991,1056998
343991,1056999
319357,1057000
343991,1057001
302723,1057002
302723,1057003
302723,1057004
302723,1057005
302722,1057006
302722,1057007
22152,1057008
302722,1057009
302722,1057010
302722,1057011
302721,1057012
302721,1057013
302720,1057014
302720,1057015
302720,1057016
302722,1057017
287043,1057018
287043,1057019
287043,1057020
521051,1057021
287041,1057022
280325,1057024
280325,1057025
302720,1057026
302720,1057027
302720,1057028
287043,1057029
287043,1057030
287042,1057031
287042,1057032
287043,1057033
172501,1057034
172501,1057035
