BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER
1092314,16232.0,16268.0,2397
1080677,16262.0,16268.0,2397
1092345,16262.0,16268.0,2397
1092347,16262.0,16268.0,2397
1132829,391420.0,391422.0,2399
1012954,10245.0,24288.0,2405
1014643,129261.0,129264.0,2430
1025619,10416.0,10336.0,2469
1007797,24101.0,24086.0,2474
1265550,,384443.0,2488
1021870,11987.0,24777.0,2492
1020903,8843.0,8923.0,2514
1020904,8843.0,8923.0,2514
1020885,9019.0,8923.0,2514
1007272,8843.0,8923.0,2514
1132538,24862.0,24882.0,2516
1134441,24862.0,24882.0,2516
1007399,24891.0,24882.0,2516
1039735,9080.0,9030.0,2518
1039736,9080.0,9030.0,2518
1039737,9080.0,9030.0,2518
1039738,9080.0,9030.0,2518
1039743,9080.0,9030.0,2518
1011424,23361.0,9030.0,2518
1007316,18251.0,18241.0,2534
1257381,63655.0,3533.0,2535
1130978,482623.0,482621.0,2554
1128457,482624.0,482621.0,2554
1137819,482622.0,482621.0,2554
1007400,482623.0,482621.0,2554
1158562,482622.0,482621.0,2554
1283270,482623.0,482621.0,2554
1034755,482623.0,482621.0,2554
1025254,12705.0,25132.0,2561
1025644,12688.0,25174.0,2610
1229499,183042.0,654.0,2612
1226885,23030.0,23047.0,2633
1009171,158740.0,677.0,2649
1007811,645.0,658.0,2663
1013844,324.0,317.0,2672
1007839,689.0,681.0,2688
1007841,681.0,689.0,2689
1007953,,25375.0,2717
1008085,,6229.0,2753
1008288,11349.0,24576.0,2801
1008326,24698.0,24718.0,2809
1008361,145599.0,145600.0,2815
1008423,,1697.0,2828
1303991,22401.0,6804.0,2832
1128296,22424.0,6804.0,2832
1303967,22424.0,6804.0,2832
1303969,22424.0,6804.0,2832
1304205,22401.0,6804.0,2832
1008441,22424.0,6804.0,2832
1096133,384013.0,370355.0,2854
1206121,370356.0,370355.0,2854
1206122,370356.0,370355.0,2854
1206412,370356.0,370355.0,2854
1119040,370357.0,370355.0,2854
1095367,384013.0,370355.0,2854
1129318,384013.0,370355.0,2854
1008565,370356.0,370355.0,2854
1012902,11782.0,11770.0,2855
1008719,139848.0,139846.0,2879
1010797,24660.0,11594.0,2887
1267905,9014.0,8949.0,2888
1267906,8976.0,8949.0,2888
1012911,11732.0,11740.0,2902
1010066,35170.0,24581.0,2907
1008888,11377.0,11313.0,2918
1232532,,506639.0,2922
1119593,468229.0,468234.0,2950
1119608,468229.0,468234.0,2950
1119609,468229.0,468234.0,2950
1119624,468229.0,468234.0,2950
1240143,468220.0,468234.0,2950
1127177,468220.0,468234.0,2950
1119432,468220.0,468234.0,2950
1119436,468220.0,468234.0,2950
1119437,468220.0,468234.0,2950
1119575,468229.0,468234.0,2950
1009120,420267.0,415483.0,2979
1138579,420268.0,415483.0,2979
1025954,12470.0,12541.0,2983
1048995,12470.0,12541.0,2983
1054829,33260.0,33261.0,2999
1009286,350227.0,350226.0,3009
1009289,350227.0,350226.0,3009
1009393,375324.0,375325.0,3011
1164746,17270.0,17254.0,3014
1164620,17270.0,17254.0,3014
1210150,17227.0,17254.0,3014
1164623,17270.0,17254.0,3014
1164621,17270.0,17254.0,3014
1009248,17353.0,17254.0,3014
1009479,375326.0,378059.0,3035
1009480,375326.0,378059.0,3035
1009483,375326.0,378059.0,3035
1009478,375326.0,378059.0,3035
1009442,390898.0,390901.0,3059
1010376,24240.0,10491.0,3080
1128761,131184.0,131185.0,3091
1010385,49568.0,35177.0,3103
1047083,453820.0,391373.0,3104
1127179,453820.0,391373.0,3104
1137820,535595.0,390530.0,3114
1009685,535598.0,390530.0,3114
1131049,535595.0,390530.0,3114
1286669,535595.0,390530.0,3114
1119604,535595.0,390530.0,3114
1100412,535598.0,390530.0,3114
1042430,535598.0,390530.0,3114
1026556,535598.0,390530.0,3114
1010560,88606.0,88607.0,3163
1073653,536045.0,391292.0,3196
1145648,2853.0,2870.0,3247
1145619,2853.0,2870.0,3247
1010398,49568.0,49567.0,3296
1010609,79969.0,79968.0,3314
1105328,4237.0,4311.0,3378
1105329,4237.0,4311.0,3378
1104805,4237.0,4311.0,3378
1105758,4269.0,4311.0,3378
1010815,4237.0,4311.0,3378
1105991,4269.0,4311.0,3378
1105995,4269.0,4311.0,3378
1104028,4269.0,4311.0,3378
1068424,4237.0,4311.0,3378
1106032,4269.0,4311.0,3378
1105327,4269.0,4311.0,3378
1010846,11453.0,11362.0,3381
1035302,286723.0,286724.0,3400
1028002,6734.0,22373.0,3408
1035968,6734.0,22373.0,3408
1035279,286726.0,344637.0,3415
1047397,184648.0,170236.0,3419
1034631,278398.0,274876.0,3420
1034632,278398.0,274876.0,3420
1034633,278398.0,274876.0,3420
1034634,278398.0,274876.0,3420
1032475,278398.0,274876.0,3420
1027963,278398.0,274876.0,3420
1034611,278398.0,274876.0,3420
1034613,278398.0,274876.0,3420
1027467,24072.0,24044.0,3458
1022901,11012.0,11017.0,3461
1023258,145275.0,235200.0,3474
1013503,9047.0,23438.0,3477
1135550,9047.0,23438.0,3477
1020574,9340.0,9436.0,3482
1020542,9340.0,9436.0,3482
1020576,9340.0,9436.0,3482
1020577,9340.0,9436.0,3482
1020545,9340.0,9436.0,3482
1048980,9340.0,9436.0,3482
1011287,349565.0,343179.0,3509
1037761,278079.0,375645.0,3510
1250211,384477.0,384479.0,3511
1020036,69409.0,384479.0,3511
1015248,384477.0,384479.0,3511
1013789,384477.0,384479.0,3511
1011290,69409.0,384479.0,3511
1013302,384477.0,384479.0,3511
1015251,384477.0,384479.0,3511
1073398,201916.0,384479.0,3511
1015197,384477.0,384479.0,3511
1015199,384477.0,384479.0,3511
1020546,9204.0,9212.0,3546
