BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER,CLUSTER_SIZE,MAPPED_PEERS,CURRENT_VOTES,MAJORITY_VOTES,MAJORITY_SHARE,CONFIDENCE_GAP,PEER_STABILITY,PEERS_CONSIDERED,TIMES_RECOMMENDED,BADGE_N_RUNS,RECOMMENDATION_STABILITY,BADGE_ADDRESS,BADGE_CITY,GIS_BADGE_LAT,GIS_BADGE_LON,BADGE_FEEDERID,BADGE_POINT_X,BADGE_POINT_Y,MODEL_BADGE_LAT,MODEL_BADGE_LON,MODEL_VS_GIS_LATLON_DISTANCE_M,LATLON_DISCREPANCY,CURRENT_TX_STRUCTNO,CURRENT_TX_FEEDERID,CURRENT_TX_SUBTYPE,CURRENT_TX_VAULTCD,CURRENT_TX_LAT,CURRENT_TX_LON,CURRENT_TX_KVA,RECOMMENDED_TX_STRUCTNO,RECOMMENDED_TX_FEEDERID,RECOMMENDED_TX_SUBTYPE,RECOMMENDED_TX_VAULTCD,RECOMMENDED_TX_LAT,RECOMMENDED_TX_LON,RECOMMENDED_TX_KVA,DISTANCE_BADGE_TO_CURRENT_M,DISTANCE_BADGE_TO_RECOMMENDED_M,RECOMMENDATION_TYPE
1004281,22789,7486,1507,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,4847 BUTTERFIELD DR,COLO SPGS,38.934710459999998,-104.737054160000000,13BG-1,-104.737054160000000,38.934710459999998,38.934773,-104.737106,8.3,False,PD11861,13BG-1,UG Transformer Bank,RWT-8,38.934342190000002,-104.737118640000006,25.000000000000000,PD11868,13BG-1,UG Transformer Bank,RWT-4,38.934951830000003,-104.736724940000002,25.000000000000000,41.3,39.1,same_feeder_ambiguous
1004581,23048,23066,1602,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,5095 HAWK SPRINGS DR,COLO SPGS,38.926671450000001,-104.732300240000001,12AP-1,-104.732300240000001,38.926671450000001,38.926252,-104.732181,47.8,False,PD14586,12AP-1,UG Transformer Bank,RSU-16,38.926728500000003,-104.732074740000002,25.000000000000000,PD14585,12AP-1,UG Transformer Bank,RSU-15,38.926266529999999,-104.731547480000003,25.000000000000000,20.5,79.2,same_feeder_ambiguous
1005143,6657,6656,1806,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,5742 STABLE CT,COLO SPGS,38.949269299999997,-104.722168809999999,12BG-21,-104.722168809999999,38.949269299999997,38.949249,-104.722182,2.5,False,PD14688,12BG-21,UG Transformer Bank,RF-144,38.948923360000002,-104.721724300000005,25.000000000000000,PD14687,12BG-21,UG Transformer Bank,RF-143,38.948934309999999,-104.722559540000006,25.000000000000000,54.4,50.3,same_feeder_ambiguous
1005209,116465,116463,1830,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,5286 RENAULT CT,COLO SPGS,38.908861659999999,-104.708678059999997,12ST-21,-104.708678059999997,38.908861659999999,38.908864,-104.708704,2.3,False,,,,,,,,,,,,,,,,,unknown_feeder
1006545,9651,9637,1883,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,6165 PLOWSHARE CT,COLO SPGS,38.910970200000001,-104.704049609999998,12ST-4,-104.704049609999998,38.910970200000001,38.911011,-104.704049,4.5,False,PD7682,12ST-4,UG Transformer Bank,RSHR-163,38.911007499999997,-104.704449920000002,25.000000000000000,PD7683,12ST-4,UG Transformer Bank,RSHR-164,38.911159650000002,-104.703911770000005,25.000000000000000,34.9,24.2,same_feeder_ambiguous
1009014,24254,10571,2206,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,4762 ARDLEY DR,COLO SPGS,38.900732329999997,-104.710247730000006,12ST-21,-104.710247730000006,38.900732329999997,38.900774,-104.710247,4.6,False,PD15134,12ST-21,UG Transformer Bank,RSHR-198,38.901403459999997,-104.710308370000007,25.000000000000000,PD15131,12ST-21,UG Transformer Bank,RSHR-191,38.900418010000003,-104.710468059999997,25.000000000000000,74.8,39.8,same_feeder_ambiguous
1021215,12214,12271,2376,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,3382 HEATHER GLEN DR,COLO SPGS,38.882236700000000,-104.700162770000006,12CL-11,-104.700162770000006,38.882236700000000,38.88227,-104.700108,6.0,False,PD15162,12CL-11,UG Transformer Bank,RHSR-14,38.882522829999999,-104.700280980000002,40.000000000000000,PD15095,12CL-11,UG Transformer Bank,RHSR-19,38.882049289999998,-104.699838729999996,25.000000000000000,33.4,34.9,same_feeder_ambiguous
1257381,63655,3533,2535,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,"3703 E PIKES PEAK AVE, PHONE EQUIP",COLO SPGS,38.831868030000003,-104.761974350000003,12EG-2,-104.761974350000003,38.831868030000003,38.83213,-104.762406,47.4,False,,,,,,,,OH19408,12EG-2,OH Transformer Bank,,38.831331450000000,-104.762148289999999,15.000000000000000,,61.5,unknown_feeder
1008361,145599,145600,2815,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,8028 STEWARD LN,COLO SPGS,38.905266709999999,-104.683938600000005,12ST-23,-104.683938600000005,38.905266709999999,38.905265,-104.683938,0.2,False,,,,,,,,,,,,,,,,,unknown_feeder
1010797,24660,11594,2887,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,4061 ASCENDANT DR,COLO SPGS,38.889115130000000,-104.696332130000002,12ST-23,-104.696332130000002,38.889115130000000,38.889062,-104.696383,7.4,False,,,,,,,,PD13792,12ST-23,UG Transformer Bank,RGC-42,38.888615809999997,-104.696799380000002,25.000000000000000,,68.7,unknown_feeder
1010385,49568,35177,3103,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,4245 POPLAR BROOK DR,COLO SPGS,38.892090740000000,-104.691053839999995,12ST-23,-104.691053839999995,38.892090740000000,38.892082,-104.690957,8.4,False,,,,,,,,,,,,,,,,,unknown_feeder
1010609,79969,79968,3314,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,4658 CROW CREEK DR,COLO SPGS,38.896374260000002,-104.690742970000002,12ST-3,-104.690742970000002,38.896374260000002,38.896374,-104.690742,0.1,False,,,,,,,,,,,,,,,,,unknown_feeder
1027467,24072,24044,3458,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,5043 OLD MILL RD,COLO SPGS,38.904420690000002,-104.726128279999998,12AP-4,-104.726128279999998,38.904420690000002,38.904457,-104.72612,4.1,False,PD5380,12AP-4,UG Transformer Bank,ROF-89,38.904310160000001,-104.726662930000003,25.000000000000000,PD5379,12AP-4,UG Transformer Bank,ROF-88,38.904919700000001,-104.726155989999995,25.000000000000000,47.9,55.5,same_feeder_ambiguous
1022901,11012,11017,3461,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,5240 SOLAR RIDGE DR,COLO SPGS,38.896110409999999,-104.729493039999994,12AP-2,-104.729493039999994,38.896110409999999,38.89611,-104.729538,3.9,False,PD4388,12AP-2,UG Transformer Bank,RSRS-7,38.895912969999998,-104.729746570000003,50.000000000000000,PD15051,12AP-2,UG Transformer Bank,RSRS-8,38.895941080000000,-104.729069330000002,50.000000000000000,31.0,41.2,same_feeder_ambiguous
1011407,10930,24459,3577,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,"4402 IRON HORSE TRL, TRF SG",COLO SPGS,38.896459239999999,-104.733924230000000,12AP-2,-104.733924230000000,38.896459239999999,38.896049,-104.733873,45.8,False,PD5109,12AP-2,UG Transformer Bank,RRHT-15,38.895776710000000,-104.733478820000002,75.000000000000000,PD4041,12AP-2,UG Transformer Bank,RCP-33,38.896694820000000,-104.733862689999995,25.000000000000000,85.1,26.7,same_feeder_ambiguous
1054104,88287,88286,3625,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,6920 SUNGOLD DR,COLO SPGS,38.932679579999999,-104.722065639999997,12BG-24,-104.722065639999997,38.932679579999999,38.932679,-104.722065,0.1,False,,,,,,,,,,,,,,,,,unknown_feeder
1011673,6780,6741,3740,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,"7640 POTOMAC DR, SPKG",COLO SPGS,38.947663769999998,-104.724562190000000,12BG-21,-104.724562190000000,38.947663769999998,38.946976,-104.72444,77.2,False,PD8180,12BG-21,UG Transformer Bank,RF-114,38.947141830000000,-104.725710320000005,25.000000000000000,PD8448,12BG-21,UG Transformer Bank,RF-118,38.947579359999999,-104.724884430000003,25.000000000000000,115.0,29.4,same_feeder_ambiguous
1011863,376717,376718,3791,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,3231 NAMIB DR,COLO SPGS,38.878877430000003,-104.680727640000001,12ST-23,-104.680727640000001,38.878877430000003,38.878881,-104.68073,0.4,False,,,,,,,,,,,,,,,,,unknown_feeder
1036357,22540,22526,3842,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,3815 STEPPE TER,COLO SPGS,38.944800250000000,-104.753672969999997,12BG-21,-104.753672969999997,38.944800250000000,38.94484,-104.753685,4.5,False,PD2583,12BG-21,UG Transformer Bank,VRR-8,38.945204689999997,-104.753749639999995,25.000000000000000,PD2583,12BG-21,UG Transformer Bank,VRR-8,38.945204689999997,-104.753749639999995,25.000000000000000,45.5,45.5,same_feeder_ambiguous
1012844,6909,6970,4065,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,"7789 HAVENWOOD DR, TERMINAL",COLO SPGS,38.945158499999998,-104.745523259999999,12BG-21,-104.745523259999999,38.945158499999998,38.945223,-104.745516,7.2,False,PD13851,12BG-21,UG Transformer Bank,RWOB-1,38.944680509999998,-104.745268240000001,25.000000000000000,PD2562,12BG-21,UG Transformer Bank,VRW-20,38.944153399999998,-104.745681050000002,25.000000000000000,57.5,112.6,same_feeder_ambiguous
1013049,349835,11249,4216,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,"5376 CRACKER BARREL CIR, CELLSITE",COLO SPGS,38.890608970000002,-104.726288249999996,12AP-2,-104.726288249999996,38.890608970000002,38.892271,-104.727606,217.2,True,,,,,,,,UG9511,12AP-2,UG Transformer Bank,RTHS-78,38.892910129999997,-104.728620759999998,25.000000000000000,,325.9,unknown_feeder
1144593,2896,21025,4379,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,716 EAST HILLS RD,COLO SPGS,38.842510079999997,-104.783389589999999,13RI-1,-104.783389589999999,38.842510079999997,38.842449,-104.782899,43.0,False,OH14239,13RI-1,OH Transformer Bank,,38.842445050000002,-104.783663329999996,25.000000000000000,OH14238,13RI-1,OH Transformer Bank,,38.842356580000001,-104.782776060000003,25.000000000000000,24.8,55.8,same_feeder_ambiguous
1059113,383807,383787,4522,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,"5971 TORRISDALE VW, SPKG",COLO SPGS,38.920009219999997,-104.661146020000004,12FR-32,-104.661146020000004,38.920009219999997,38.920009,-104.661146,0.0,False,,,,,,,,,,,,,,,,,unknown_feeder
1124193,932,942,5001,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,"3841 N CASCADE AVE, 35LITE",COLO SPGS,38.888217200000000,-104.821399979999995,13NP-4,-104.821399979999995,38.888217200000000,38.888303,-104.821777,34.0,False,OH8369,13NP-4,OH Transformer Bank,,38.888323690000000,-104.821563589999997,50.000000000000000,OH7453,13NP-4,OH Transformer Bank,,38.888047749999998,-104.821473569999995,50.000000000000000,18.5,19.9,same_feeder_ambiguous
1059542,384084,384085,5049,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,"10533 GRAND LAWN CIR, SPKG",COLO SPGS,38.979561619999998,-104.733692300000001,12KC-42,-104.733692300000001,38.979561619999998,38.979457,-104.733125,50.4,False,,,,,,,,,,,,,,,,,unknown_feeder
1158259,17307,17357,5083,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,2840 S CIRCLE DR LOT 720,COLO SPGS,38.798229130000003,-104.788975489999999,13HK-2,-104.788975489999999,38.798229130000003,38.798266,-104.788965,4.2,False,UG11698,13HK-2,UG Transformer Bank,MGV-30,38.798469959999998,-104.789382820000000,25.000000000000000,UG11697,13HK-2,UG Transformer Bank,MGV-31,38.797768990000002,-104.788993500000004,25.000000000000000,44.3,51.2,same_feeder_ambiguous
1088800,26160,15688,5133,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,4002 SHELLEY AVE,COLO SPGS,38.828732289999998,-104.753743790000001,12PV-2,-104.753743790000001,38.828732289999998,38.828765,-104.753743,3.6,False,UG12440,12PV-2,UG Transformer Bank,RES-33,38.828912330000001,-104.753494169999996,25.000000000000000,UG12439,12PV-2,UG Transformer Bank,RES-34,38.828941970000002,-104.753992199999999,25.000000000000000,29.5,31.7,same_feeder_ambiguous
1027607,8001,7999,5333,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,5277 PINE HAVEN DR,COLO SPGS,38.928666819999997,-104.728908950000005,12BG-24,-104.728908950000005,38.928666819999997,38.928685,-104.728914,2.1,False,PD11997,12BG-24,UG Transformer Bank,RSU-36,38.928932289999999,-104.728673729999997,25.000000000000000,PD14597,12BG-24,UG Transformer Bank,RSU-35,38.928932789999998,-104.729164190000006,25.000000000000000,35.9,36.9,same_feeder_ambiguous
1027851,23639,9317,5710,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,5647 ALTITUDE DR,COLO SPGS,38.915483360000003,-104.736461309999996,12AP-3,-104.736461309999996,38.915483360000003,38.91552,-104.736519,6.4,False,PD15888,12AP-3,UG Transformer Bank,RDR-71,38.915276650000003,-104.736912059999995,25.000000000000000,PD15887,12AP-3,UG Transformer Bank,RDR-70,38.915802300000003,-104.736896680000001,25.000000000000000,45.3,51.7,same_feeder_ambiguous
1023650,23134,8466,5735,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,4960 DRY STONE DR,COLO SPGS,38.924781310000000,-104.734626129999995,12AP-3,-104.734626129999995,38.924781310000000,38.92476,-104.734561,6.1,False,PD14964,12AP-3,UG Transformer Bank,RAC-7,38.924760880000001,-104.735240689999998,25.000000000000000,PD14963,12AP-3,UG Transformer Bank,RAC-6,38.924386259999999,-104.734712509999994,25.000000000000000,53.2,44.6,same_feeder_ambiguous
1020353,8923,9019,5779,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,6215 MAROON MESA DR,COLO SPGS,38.919512210000001,-104.747599070000007,12AP-3,-104.747599070000007,38.919512210000001,38.919419,-104.747556,11.0,False,PD9717,12AP-3,UG Transformer Bank,RVM-29,38.919836879999998,-104.747673320000004,25.000000000000000,PD9713,12AP-3,UG Transformer Bank,RVM-30,38.919070769999998,-104.747848270000006,25.000000000000000,36.7,53.6,same_feeder_ambiguous
1020879,23690,23710,5780,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,4645 PARAMOUNT PL,COLO SPGS,38.913461679999998,-104.741410720000005,13CW-12,-104.741410720000005,38.913461679999998,38.913392,-104.741332,10.3,False,PD12364,13CW-12,UG Transformer Bank,RDR-68,38.914002150000002,-104.741790539999997,25.000000000000000,PD12363,13CW-12,UG Transformer Bank,RDR-67,38.913584280000002,-104.740902059999996,25.000000000000000,68.5,46.1,same_feeder_ambiguous
1026304,13088,13016,6060,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,1130 PIROS DR,COLO SPGS,38.873056360000000,-104.707077609999999,13PR-4,-104.707077609999999,38.873056360000000,38.873084,-104.707067,3.2,False,PD3203,13PR-4,UG Transformer Bank,RCSR-8,38.872667880000002,-104.707240839999997,25.000000000000000,PD3343,13PR-4,UG Transformer Bank,RCSR-9,38.873491270000002,-104.707249809999993,25.000000000000000,45.4,50.6,same_feeder_ambiguous
1021570,7478,7427,6088,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,7256 PRAIRIE WIND DR,COLO SPGS,38.935376769999998,-104.730442130000000,13BG-1,-104.730442130000000,38.935376769999998,38.935409,-104.730344,9.2,False,PD16177,13BG-1,UG Transformer Bank,RWT-31,38.935066759999998,-104.729916279999998,25.000000000000000,PD16176,13BG-1,UG Transformer Bank,RWT-29,38.935746320000000,-104.730437559999999,25.000000000000000,57.1,41.1,same_feeder_ambiguous
1021672,13223,13211,6119,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,6565 CHANTILLY PL,COLO SPGS,38.870982720000001,-104.708361120000006,13PR-4,-104.708361120000006,38.870982720000001,38.871024,-104.708361,4.6,False,PD3222,13PR-4,UG Transformer Bank,RCHN-42,38.871025430000003,-104.708652330000007,25.000000000000000,PD3209,13PR-4,UG Transformer Bank,RCHN-43,38.871168300000001,-104.708159620000004,25.000000000000000,25.7,27.0,same_feeder_ambiguous
1021778,36133,36134,6141,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,6465 BARREL RACE DR,COLO SPGS,38.923258560000001,-104.744333449999999,12AP-3,-104.744333449999999,38.923258560000001,38.923257,-104.744333,0.2,False,,,,,,,,,,,,,,,,,unknown_feeder
1035418,24329,10654,6153,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,5065 CHICKWEED DR,COLO SPGS,38.900007100000003,-104.733924410000000,12AP-2,-104.733924410000000,38.900007100000003,38.900038,-104.733927,3.4,False,UG9891,12AP-2,UG Transformer Bank,RRIS-15,38.899811870000001,-104.734414240000007,25.000000000000000,UG9908,12AP-2,UG Transformer Bank,RRIS-14,38.899757389999998,-104.733433270000006,25.000000000000000,47.6,50.8,same_feeder_ambiguous
1185358,19545,19569,6630,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,115 BRIGHAM CT,COLO SPGS,38.756749079999999,-104.834987020000000,12JL-2,-104.834987020000000,38.756749079999999,38.756765,-104.834989,1.8,False,PD12084,12JL-2,UG Transformer Bank,RBBP-83,38.758503060000002,-104.834792080000000,25.000000000000000,PD12081,12JL-2,UG Transformer Bank,RBBP-86,38.756177549999997,-104.834487089999996,25.000000000000000,195.8,76.9,same_feeder_ambiguous
1023985,10115,10184,6774,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,5015 HORSESHOE BEND ST,COLO SPGS,38.904610079999998,-104.734309780000004,12AP-4,-104.734309780000004,38.904610079999998,38.904644,-104.734314,3.8,False,UG6993,12AP-4,UG Transformer Bank,ROF-22,38.905167280000001,-104.734328169999998,25.000000000000000,UG7000,12AP-4,UG Transformer Bank,ROF-21,38.904597619999997,-104.734984269999998,25.000000000000000,62.0,58.4,same_feeder_ambiguous
1093836,17861,17860,6813,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,"5041 ELDON DR S, MOBILE",COLO SPGS,38.790402839999999,-104.734446869999999,13KE-64,-104.734446869999999,38.790402839999999,38.790403,-104.734447,0.0,False,PD5745,13KE-64,UG Transformer Bank,RMPS-49,38.790489620000002,-104.734075129999994,25.000000000000000,PD5744,13KE-64,UG Transformer Bank,RMPS-48,38.790543710000001,-104.734778689999999,25.000000000000000,33.6,32.7,same_feeder_ambiguous
1024259,10397,10400,6859,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,5245 OLD FARM CIR W,COLO SPGS,38.902312520000002,-104.730353260000001,12AP-4,-104.730353260000001,38.902312520000002,38.902391,-104.730353,8.7,False,UG7018,12AP-4,UG Transformer Bank,ROF-50,38.902349209999997,-104.730920019999999,25.000000000000000,UG9305,12AP-2,UG Transformer Bank,RRIS-29,38.901345669999998,-104.730716549999997,25.000000000000000,49.2,112.0,cross_feeder_likely_gis_error
1028538,8717,23274,7367,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,"6005 SANTANA DR, CV",COLO SPGS,38.921884370000001,-104.729698170000006,12AP-1,-104.729698170000006,38.921884370000001,38.922037,-104.730017,32.4,False,PD5796,12AP-1,UG Transformer Bank,RSDS-79,38.922046850000001,-104.730202590000005,25.000000000000000,PD5994,12AP-1,UG Transformer Bank,RSDS-78,38.922032039999998,-104.729342259999996,25.000000000000000,47.2,34.9,same_feeder_ambiguous
1053661,24416,24396,7426,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,5160 MAYWEED CT,COLO SPGS,38.897839740000002,-104.731242940000001,12AP-2,-104.731242940000001,38.897839740000002,38.897887,-104.731246,5.3,False,UG9920,12AP-2,UG Transformer Bank,RRIS-39,38.897661790000001,-104.730929270000004,25.000000000000000,UG9916,12AP-2,UG Transformer Bank,RRIS-38,38.898143179999998,-104.731613440000004,25.000000000000000,33.6,46.5,same_feeder_ambiguous
1029970,6382,6433,7627,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,8335 CHANCELLOR DR,COLO SPGS,38.952608830000003,-104.736713269999996,13BG-3,-104.736713269999996,38.952608830000003,38.952519,-104.736757,10.7,False,PD1545,13BG-3,UG Transformer Bank,RF-3,38.953010650000003,-104.736780400000001,25.000000000000000,PD1544,13BG-3,UG Transformer Bank,RF-4,38.952316500000002,-104.736886600000005,25.000000000000000,45.1,35.8,same_feeder_ambiguous
1080041,279680,26274,7873,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,"601 CRESTLINE DR, SPKG",COLO SPGS,38.822983870000002,-104.744187280000006,12PV-2,-104.744187280000006,38.822983870000002,38.82265,-104.743859,46.8,False,OH20992,12PV-2,OH Transformer Bank,,38.825194699999997,-104.740564950000007,15.000000000000000,PD8228,12PV-2,UG Transformer Bank,RTRA-21,38.823607299999999,-104.744614540000001,25.000000000000000,398.6,78.6,same_feeder_ambiguous
1036722,158075,159044,8028,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,"4991 RAINBOW GULCH TRL, SPKG",COLO SPGS,38.975735149999998,-104.734058680000004,12KC-42,-104.734058680000004,38.975735149999998,38.975735,-104.734058,0.1,False,,,,,,,,,,,,,,,,,unknown_feeder
1068248,22420,6818,8405,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,7990 RANGEWOOD DR,COLO SPGS,38.947273529999997,-104.753249289999999,13CW-11,-104.753249289999999,38.947273529999997,38.947277,-104.753183,5.7,False,PD2169,13CW-11,UG Transformer Bank,GSL-240,38.947235730000003,-104.753330890000001,25.000000000000000,PD2104,12BG-21,UG Transformer Bank,VRR-11,38.946611910000001,-104.752295290000006,25.000000000000000,8.2,110.5,cross_feeder_likely_gis_error
1030714,271036,271037,8544,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,9064 KENNEBEC PASS TRL,COLO SPGS,38.963430490000000,-104.729540060000005,13BG-4,-104.729540060000005,38.963430490000000,38.963403,-104.72954,3.1,False,,,,,,,,,,,,,,,,,unknown_feeder
1031262,283200,283199,8697,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,"4527 OUTLOOK RIDGE TRL, MAIL KIOSK",COLO SPGS,38.978564620000000,-104.740769340000000,12KC-44,-104.740769340000000,38.978564620000000,38.978451,-104.740738,12.9,False,,,,,,,,,,,,,,,,,unknown_feeder
1047106,24227,24273,8816,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,4942 TURQUOISE CIR,COLO SPGS,38.901483880000001,-104.739620200000005,12AP-4,-104.739620200000005,38.901483880000001,38.901527,-104.739608,4.9,False,UG8933,12AP-4,UG Transformer Bank,RTS-12,38.901813660000002,-104.739650459999993,25.000000000000000,UG9324,12AP-4,UG Transformer Bank,RTS-13,38.901150880000003,-104.739362090000000,25.000000000000000,36.8,43.2,same_feeder_ambiguous
1044507,7162,22635,8860,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,"7505 RANGEWOOD DR, TELMTR",COLO SPGS,38.941043850000000,-104.755695970000005,12BG-21,-104.755695970000005,38.941043850000000,38.941797,-104.755678,83.8,False,PD853,12BG-21,UG Transformer Bank,VRST-14,38.941511980000001,-104.755390919999996,25.000000000000000,PD858,12BG-21,UG Transformer Bank,VRST-2,38.941740570000000,-104.755466659999996,25.000000000000000,58.4,80.0,same_feeder_ambiguous
1036043,6480,6453,8930,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,8236 TELEGRAPH DR,COLO SPGS,38.951712530000002,-104.731341839999999,13BG-3,-104.731341839999999,38.951712530000002,38.951743,-104.731352,3.5,False,PD7491,13BG-3,UG Transformer Bank,RF-36,38.951684329999999,-104.730936229999998,25.000000000000000,PD1500,13BG-3,UG Transformer Bank,RF-37,38.952017900000001,-104.731061949999997,25.000000000000000,35.2,41.7,same_feeder_ambiguous
1032661,287998,313597,9048,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,8418 CREEK BRUSH DR,COLO SPGS,38.953759980000001,-104.694605039999999,12FR-31,-104.694605039999999,38.953759980000001,38.953759,-104.694605,0.1,False,,,,,,,,,,,,,,,,,unknown_feeder
1044005,6446,6496,9071,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,8231 HORN RUN RD,COLO SPGS,38.951701950000000,-104.728723439999996,12BG-21,-104.728723439999996,38.951701950000000,38.951718,-104.728726,1.8,False,PD8453,12BG-21,UG Transformer Bank,RF-108,38.951984310000000,-104.729145639999999,25.000000000000000,PD8454,12BG-21,UG Transformer Bank,RF-109,38.951468509999998,-104.728932779999994,25.000000000000000,48.2,31.6,same_feeder_ambiguous
1032886,6867,22469,9127,6,6,1,5,0.8333,0.6667,1.0,5,5,5,1.0,7950 HENSLOW CT,COLO SPGS,38.946285080000003,-104.746066209999995,12BG-21,-104.746066209999995,38.946285080000003,38.946301,-104.746068,1.8,False,PD5779,12BG-21,UG Transformer Bank,RHVW-5,38.945793020000004,-104.745920949999999,25.000000000000000,PD5778,12BG-21,UG Transformer Bank,RHVW-6,38.946302979999999,-104.745908970000002,25.000000000000000,56.1,13.7,same_feeder_ambiguous
