BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER
1079473,16188.0,384494.0,2856
1096970,384653.0,384494.0,2856
1095369,384656.0,384494.0,2856
1026350,384655.0,384494.0,2856
1095387,384656.0,384494.0,2856
1096079,384653.0,384494.0,2856
1096080,384653.0,384494.0,2856
1097020,384653.0,384494.0,2856
1096484,384656.0,384494.0,2856
1096133,384013.0,370355.0,2872
1211244,345435.0,370355.0,2872
1206121,370356.0,370355.0,2872
1206122,370356.0,370355.0,2872
1206412,370356.0,370355.0,2872
1119040,370357.0,370355.0,2872
1015383,345435.0,370355.0,2872
1095367,384013.0,370355.0,2872
1179714,345435.0,370355.0,2872
1129318,384013.0,370355.0,2872
1312238,345435.0,370355.0,2872
1008565,370356.0,370355.0,2872
1138789,282566.0,370355.0,2872
1012902,11782.0,11770.0,2873
1008719,139848.0,139846.0,2894
1010797,24660.0,11594.0,2902
1012911,11732.0,11740.0,2916
1010066,35170.0,24581.0,2922
1008888,11377.0,11313.0,2932
1232532,,506639.0,2937
1009120,420267.0,415483.0,2995
1138579,420268.0,415483.0,2995
1025954,12470.0,12541.0,2999
1048995,12470.0,12541.0,2999
1054829,33260.0,33261.0,3018
1009286,350227.0,350226.0,3027
1009289,350227.0,350226.0,3027
1164746,17270.0,17254.0,3030
1164620,17270.0,17254.0,3030
1210150,17227.0,17254.0,3030
1164623,17270.0,17254.0,3030
1164658,17301.0,17254.0,3030
1164621,17270.0,17254.0,3030
1009248,17353.0,17254.0,3030
1010176,10916.0,24468.0,3056
1280306,2451.0,20624.0,3063
1280307,2451.0,20624.0,3063
1280308,2451.0,20624.0,3063
1278987,2486.0,20624.0,3063
1280319,2420.0,20624.0,3063
1009442,390898.0,390901.0,3073
1010376,24240.0,10491.0,3099
1128761,131184.0,131185.0,3111
1010385,49568.0,35177.0,3125
1047083,453820.0,391373.0,3126
1127179,453820.0,391373.0,3126
1010725,90212.0,135340.0,3139
1095565,391424.0,391422.0,3181
1095568,391424.0,391422.0,3181
